target,Categories,Nfreq,Vfreq,freq,NVratio,Vditrans,Vtrans,Vintrans,Nmorph,MorphStatus,rel_type
beacon,['noun'],50,0,50,51.0,False,False,False,0,may_include_a_root,norel
escapade,['noun'],17,0,17,18.0,False,False,False,1,complex,norel
monograph,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
mullion,['noun'],4,0,4,5.0,False,False,False,0,obscure,norel
beep,['noun'],15,0,15,16.0,False,False,False,1,monomorphemic,norel
beet,['noun'],58,0,58,59.0,False,False,False,1,monomorphemic,norel
bladder,['noun'],114,0,114,115.0,False,False,False,0,may_include_a_root,norel
lessee,['noun'],2,0,2,3.0,False,False,False,1,complex,rel
kingfisher,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
decanter,['noun'],26,0,26,27.0,False,False,False,1,complex,norel
amortization,['noun'],6,0,6,7.0,False,False,False,1,complex,rel
paediatrician,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
toque,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
playtime,['noun'],19,0,19,20.0,False,False,False,2,complex,norel
Hollander,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
ditto,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
cooler,['noun'],19,0,19,20.0,False,False,False,1,complex,norel
ditty,['noun'],11,0,11,12.0,False,False,False,0,obscure,norel
mescal,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
overtone,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
tremor,['noun'],75,0,75,76.0,False,False,False,1,monomorphemic,norel
ululation,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
osier,['noun'],5,0,5,6.0,False,False,False,0,may_include_a_root,norel
cooper,['noun'],103,0,103,104.0,False,False,False,0,obscure,norel
plantain,['noun'],13,0,13,14.0,False,False,False,1,monomorphemic,norel
cryptogram,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
corm,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
loquat,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
census,['noun'],102,0,102,103.0,False,False,False,1,monomorphemic,rel
astrodome,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
alga,['noun'],49,0,49,50.0,False,False,False,1,monomorphemic,norel
cuspidor,['noun'],1,0,1,2.0,False,False,False,0,obscure,norel
fourpence,['noun'],10,0,10,11.0,False,False,False,1,complex,norel
electorate,['noun'],180,0,180,181.0,False,False,False,1,complex,rel
cafeteria,['noun'],36,0,36,37.0,False,False,False,0,may_include_a_root,norel
peignoir,['noun'],5,0,5,6.0,False,False,False,0,undetermined,norel
opus,['noun'],25,0,25,26.0,False,False,False,1,monomorphemic,norel
suffragette,['noun'],19,0,19,20.0,False,False,False,1,complex,norel
neonate,['noun'],10,0,10,11.0,False,False,False,0,obscure,norel
aperture,['noun'],27,0,27,28.0,False,False,False,0,may_include_a_root,norel
extortioner,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
junta,['noun'],35,0,35,36.0,False,False,False,1,monomorphemic,norel
pseudonym,['noun'],28,0,28,29.0,False,False,False,0,obscure,rel
geneticist,['noun'],25,0,25,26.0,False,False,False,1,complex,norel
tunny,['noun'],2,0,2,3.0,False,False,False,0,obscure,norel
saxophonist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
bullet,['noun'],426,0,426,427.0,False,False,False,1,monomorphemic,norel
livelihood,['noun'],82,0,82,83.0,False,False,False,1,complex,rel
ventilator,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
colleen,['noun'],10,0,10,11.0,False,False,False,1,monomorphemic,norel
kleptomaniac,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
hatter,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
fetlock,['noun'],2,0,2,3.0,False,False,False,0,may_include_a_root,norel
liveryman,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
piccolo,['noun'],5,0,5,6.0,False,False,False,0,undetermined,norel
spire,['noun'],132,0,132,133.0,False,False,False,1,monomorphemic,norel
tormentor,['noun'],26,0,26,27.0,False,False,False,1,complex,rel
humorist,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
longboat,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
washer,['noun'],39,0,39,40.0,False,False,False,1,complex,norel
tanner,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
sledgehammer,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
milldam,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
reflux,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
sandstorm,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
handsaw,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
dropper,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
scorebook,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
afterlife,['noun'],30,0,30,31.0,False,False,False,1,complex,rel
prelim,['noun'],1,0,1,2.0,False,False,False,0,obscure,rel
tipper,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
tippet,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
ballroom,['noun'],57,0,57,58.0,False,False,False,1,complex,norel
keepsake,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
granddaughter,['noun'],24,0,24,25.0,False,False,False,1,complex,rel
canard,['noun'],7,0,7,8.0,False,False,False,0,undetermined,norel
acropolis,['noun'],9,0,9,10.0,False,False,False,1,monomorphemic,norel
courthouse,['noun'],43,0,43,44.0,False,False,False,1,complex,norel
apex,['noun'],59,0,59,60.0,False,False,False,1,monomorphemic,norel
meridian,['noun'],8,0,8,9.0,False,False,False,0,obscure,norel
cutter,['noun'],59,0,59,60.0,False,False,False,1,complex,norel
realist,['noun'],57,0,57,58.0,False,False,False,1,complex,norel
carpetbagger,['noun'],4,0,4,5.0,False,False,False,0,obscure,norel
Rotarian,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
myrtle,['noun'],9,0,9,10.0,False,False,False,1,monomorphemic,norel
victualler,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
leviathan,['noun'],37,0,37,38.0,False,False,False,0,may_include_a_root,norel
uprising,['noun'],81,0,81,82.0,False,False,False,1,complex,rel
hangnail,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
booby,['noun'],30,0,30,31.0,False,False,False,1,complex,norel
isotope,['noun'],12,0,12,13.0,False,False,False,0,may_include_a_root,norel
solipsist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
granule,['noun'],20,0,20,21.0,False,False,False,0,obscure,norel
requirement,['noun'],944,0,944,945.0,False,False,False,1,complex,rel
coalface,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
arsehole,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
hub,['noun'],44,0,44,45.0,False,False,False,1,monomorphemic,norel
holder,['noun'],186,0,186,187.0,False,False,False,1,complex,norel
ant,['noun'],209,0,209,210.0,False,False,False,1,monomorphemic,norel
arachnid,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
thermometer,['noun'],116,0,116,117.0,False,False,False,1,complex,norel
sect,['noun'],85,0,85,86.0,False,False,False,1,monomorphemic,norel
swordfish,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
freshman,['noun'],38,0,38,39.0,False,False,False,1,complex,norel
librarian,['noun'],90,0,90,91.0,False,False,False,1,complex,norel
bluebird,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
coalfield,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
cortex,['noun'],40,0,40,41.0,False,False,False,1,monomorphemic,norel
slowworm,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
recipe,['noun'],268,0,268,269.0,False,False,False,0,may_include_a_root,rel
piranha,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
streamlet,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
vagary,['noun'],22,0,22,23.0,False,False,False,0,obscure,norel
Jesuit,['noun'],40,0,40,41.0,False,False,False,1,monomorphemic,norel
bicyclist,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
emir,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
takeover,['noun'],126,0,126,127.0,False,False,False,1,zero_derivation,norel
senator,['noun'],311,0,311,312.0,False,False,False,1,complex,norel
deportee,['noun'],3,0,3,4.0,False,False,False,1,complex,rel
cutlass,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
scenarist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
crossbeam,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
poly,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
colon,['noun'],14,0,14,15.0,False,False,False,1,monomorphemic,norel
lifer,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
bedsit,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
gaiter,['noun'],8,0,8,9.0,False,False,False,0,may_include_a_root,norel
concubine,['noun'],33,0,33,34.0,False,False,False,0,may_include_a_root,rel
robber,['noun'],95,0,95,96.0,False,False,False,1,complex,rel
postscript,['noun'],30,0,30,31.0,False,False,False,1,complex,rel
puncher,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
crusader,['noun'],76,0,76,77.0,False,False,False,2,complex,rel
chopstick,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
helmet,['noun'],231,0,231,232.0,False,False,False,1,monomorphemic,norel
alphabet,['noun'],56,0,56,57.0,False,False,False,0,may_include_a_root,norel
recital,['noun'],77,0,77,78.0,False,False,False,1,complex,rel
clod,['noun'],34,0,34,35.0,False,False,False,1,monomorphemic,norel
colonist,['noun'],24,0,24,25.0,False,False,False,1,complex,rel
pariah,['noun'],12,0,12,13.0,False,False,False,1,monomorphemic,norel
manse,['noun'],10,0,10,11.0,False,False,False,1,monomorphemic,norel
mongoose,['noun'],16,0,16,17.0,False,False,False,1,monomorphemic,norel
electrolyte,['noun'],6,0,6,7.0,False,False,False,0,obscure,norel
announcement,['noun'],271,0,271,272.0,False,False,False,1,complex,rel
tepee,['noun'],27,0,27,28.0,False,False,False,1,monomorphemic,norel
pallet,['noun'],17,0,17,18.0,False,False,False,1,monomorphemic,norel
kingdom,['noun'],569,0,569,570.0,False,False,False,1,complex,rel
prolegomenon,['noun'],2,0,2,3.0,False,False,False,0,may_include_a_root,norel
canteen,['noun'],126,0,126,127.0,False,False,False,1,monomorphemic,norel
informant,['noun'],57,0,57,58.0,False,False,False,1,complex,rel
provider,['noun'],36,0,36,37.0,False,False,False,1,complex,rel
monsoon,['noun'],52,0,52,53.0,False,False,False,0,may_include_a_root,norel
wader,['noun'],29,0,29,30.0,False,False,False,1,complex,norel
ox,['noun'],115,0,115,116.0,False,False,False,1,monomorphemic,norel
vicar,['noun'],419,0,419,420.0,False,False,False,0,obscure,norel
hellcat,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
sweepstake,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
terminus,['noun'],27,0,27,28.0,False,False,False,1,monomorphemic,rel
interval,['noun'],500,0,500,501.0,False,False,False,0,obscure,rel
politico,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
idiot,['noun'],207,0,207,208.0,False,False,False,1,monomorphemic,norel
necrophiliac,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
dreadnought,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
hydrangea,['noun'],12,0,12,13.0,False,False,False,1,monomorphemic,norel
bounder,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
spellbinder,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
naturist,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
stockman,['noun'],26,0,26,27.0,False,False,False,1,complex,norel
woman,['noun'],15241,0,15241,15242.0,False,False,False,1,monomorphemic,norel
vassal,['noun'],11,0,11,12.0,False,False,False,1,monomorphemic,norel
cadaver,['noun'],9,0,9,10.0,False,False,False,0,may_include_a_root,norel
grandfather,['noun'],444,0,444,445.0,False,False,False,1,complex,rel
vibes,['noun'],12,0,12,13.0,False,False,False,2,complex,norel
saxophone,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
tec,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
miniaturist,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
doorframe,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
Amerindian,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
epitome,['noun'],25,0,25,26.0,False,False,False,0,may_include_a_root,norel
crybaby,['noun'],6,0,6,7.0,False,False,False,2,complex,norel
armoire,['noun'],7,0,7,8.0,False,False,False,0,undetermined,norel
mutant,['noun'],11,0,11,12.0,False,False,False,1,complex,norel
coalmine,['noun'],10,0,10,11.0,False,False,False,1,complex,norel
motif,['noun'],40,0,40,41.0,False,False,False,1,zero_derivation,norel
seismograph,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
biretta,['noun'],19,0,19,20.0,False,False,False,1,monomorphemic,norel
groundsheet,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
tusk,['noun'],33,0,33,34.0,False,False,False,1,monomorphemic,norel
debater,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
sentry,['noun'],73,0,73,74.0,False,False,False,0,obscure,rel
excursion,['noun'],147,0,147,148.0,False,False,False,0,obscure,norel
whippersnapper,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
offspring,['noun'],154,0,154,155.0,False,False,False,1,complex,rel
earpiece,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
extinguisher,['noun'],17,0,17,18.0,False,False,False,1,complex,norel
footer,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
caul,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
tsar,['noun'],26,0,26,27.0,False,False,False,1,monomorphemic,rel
antiquary,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
sloop,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
environmentalist,['noun'],96,0,96,97.0,False,False,False,1,complex,norel
hobnail,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
cantonment,['noun'],43,0,43,44.0,False,False,False,1,complex,norel
presenter,['noun'],12,0,12,13.0,False,False,False,1,complex,rel
waxworks,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
disbeliever,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
thimbleful,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
textbook,['noun'],92,0,92,93.0,False,False,False,1,complex,norel
fiat,['noun'],54,0,54,55.0,False,False,False,1,monomorphemic,norel
pensioner,['noun'],208,0,208,209.0,False,False,False,1,complex,rel
tare,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
moat,['noun'],42,0,42,43.0,False,False,False,1,monomorphemic,norel
jackaroo,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
aeronaut,['noun'],4,0,4,5.0,False,False,False,0,obscure,norel
vial,['noun'],15,0,15,16.0,False,False,False,1,monomorphemic,norel
dignitary,['noun'],35,0,35,36.0,False,False,False,1,complex,norel
dispenser,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
foreleg,['noun'],26,0,26,27.0,False,False,False,1,complex,norel
executioner,['noun'],31,0,31,32.0,False,False,False,1,complex,rel
premiership,['noun'],19,0,19,20.0,False,False,False,1,complex,norel
eft,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
chairman,['noun'],1075,0,1075,1076.0,False,False,False,1,complex,rel
Swede,['noun'],54,0,54,55.0,False,False,False,1,monomorphemic,norel
foreman,['noun'],116,0,116,117.0,False,False,False,1,complex,norel
spectator,['noun'],256,0,256,257.0,False,False,False,0,obscure,rel
brioche,['noun'],4,0,4,5.0,False,False,False,0,undetermined,norel
shareholder,['noun'],220,0,220,221.0,False,False,False,2,complex,norel
adder,['noun'],9,0,9,10.0,False,False,False,0,may_include_a_root,norel
punkah,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
amphibian,['noun'],50,0,50,51.0,False,False,False,0,obscure,norel
clansman,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
wildebeest,['noun'],12,0,12,13.0,False,False,False,0,undetermined,norel
memorandum,['noun'],105,0,105,106.0,False,False,False,0,may_include_a_root,norel
felon,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,rel
cameo,['noun'],26,0,26,27.0,False,False,False,1,monomorphemic,norel
aficionado,['noun'],12,0,12,13.0,False,False,False,0,undetermined,rel
bambino,['noun'],3,0,3,4.0,False,False,False,0,undetermined,norel
freedman,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
dormer,['noun'],11,0,11,12.0,False,False,False,0,may_include_a_root,norel
seminarian,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
snowstorm,['noun'],23,0,23,24.0,False,False,False,1,complex,norel
vulva,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
upsurge,['noun'],56,0,56,57.0,False,False,False,1,zero_derivation,norel
thistle,['noun'],53,0,53,54.0,False,False,False,1,monomorphemic,norel
basketful,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
handyman,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
flier,['noun'],37,0,37,38.0,False,False,False,1,complex,norel
sandshoe,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
washhouse,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
rouble,['noun'],28,0,28,29.0,False,False,False,1,monomorphemic,norel
duo,['noun'],14,0,14,15.0,False,False,False,1,monomorphemic,norel
dug,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
confabulation,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
pi,['noun'],53,0,53,54.0,False,False,False,1,monomorphemic,norel
chandler,['noun'],35,0,35,36.0,False,False,False,0,obscure,norel
quintet,['noun'],12,0,12,13.0,False,False,False,0,may_include_a_root,norel
dropout,['noun'],48,0,48,49.0,False,False,False,1,zero_derivation,norel
toga,['noun'],18,0,18,19.0,False,False,False,1,monomorphemic,norel
batch,['noun'],91,0,91,92.0,False,False,False,1,monomorphemic,norel
handbrake,['noun'],8,0,8,9.0,False,False,False,2,complex,norel
cartridge,['noun'],66,0,66,67.0,False,False,False,1,monomorphemic,norel
mountain,['noun'],1502,0,1502,1503.0,False,False,False,1,monomorphemic,norel
knack,['noun'],54,0,54,55.0,False,False,False,1,monomorphemic,norel
grievance,['noun'],127,0,127,128.0,False,False,False,1,complex,norel
catkin,['noun'],13,0,13,14.0,False,False,False,0,obscure,norel
exhibition,['noun'],410,0,410,411.0,False,False,False,1,complex,rel
scoutmaster,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
integer,['noun'],3,0,3,4.0,False,False,False,0,may_include_a_root,norel
springbok,['noun'],37,0,37,38.0,False,False,False,0,undetermined,norel
blowhard,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
nipple,['noun'],210,0,210,211.0,False,False,False,1,monomorphemic,norel
kookaburra,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
piglet,['noun'],38,0,38,39.0,False,False,False,1,complex,norel
uppercut,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
newsletter,['noun'],61,0,61,62.0,False,False,False,1,complex,norel
capon,['noun'],17,0,17,18.0,False,False,False,1,monomorphemic,norel
peephole,['noun'],23,0,23,24.0,False,False,False,1,complex,norel
juju,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
percentile,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
tabloid,['noun'],24,0,24,25.0,False,False,False,0,may_include_a_root,norel
fibula,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
deathwatch,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
ordeal,['noun'],124,0,124,125.0,False,False,False,1,monomorphemic,norel
wineglass,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
